,id,rain,fog,wetness,cloudiness,damage,daytime,result
29,30,0.1651109373248929,0.24296651223380816,0.5760788715741147,0.11555258232763421,0.9219238428836612,22.841461182056847,1
30,31,0.4427749895869192,0.2706624925092582,0.42505156472312833,0.418946533005886,0.6681236116680924,13.086119654705302,0
31,32,0.9718064349093335,0.19396444322454853,0.38312244080271374,0.3336104188709469,0.9889920772196286,0.8790664744816876,1
32,33,0.6624224527568005,0.9905561307708624,0.34484808029611225,0.9350307156297397,0.580684682550474,4.56943283592056,0
33,34,0.0029498308612792012,0.9137724541748992,0.4843157339104879,0.9958067375389004,0.32077704256799633,13.478061141230313,0
34,35,0.4063858383386627,0.0008251789962319123,0.3986805015738373,0.1218849350288238,0.03718494810912287,2.108260127876295,0
35,36,0.10575700994875803,0.7904202379727818,0.41656231222373374,0.9642694977106308,0.9980041471739438,3.210210436001228,1
36,37,0.02863856208641613,0.07440634357837883,0.6057992851997456,0.1605556000411429,0.24880323342111188,9.79386154301787,1
37,38,0.5362243302611921,0.4913300107694314,0.776589685056958,0.9376604052708893,0.3970635460153128,6.470599952320188,1
38,39,0.43375096358020393,0.9532731958781515,0.46462170720176776,0.965517094943123,0.623129341541053,13.853239644877414,1
39,40,0.5964647725233546,0.21012272601818138,0.03207893481684221,0.8108068929522426,0.2969685923574408,19.836035218418004,0
40,41,0.845325871171427,0.1486185357171198,0.06869053658785984,0.826991348498706,0.40235457507156114,2.020918835820484,0
41,42,0.7463384895263703,0.28153606948101473,0.07343782577234481,0.9084161577203699,0.8843998277861046,15.736623208537562,0
42,43,0.5542302994912225,0.26054028730342216,0.8465269998778239,0.870730402822345,0.1966964581924986,16.019934618479105,1
43,44,0.39235444361059657,0.9871573697640059,0.5658941415946482,0.15765675184428907,0.2534662912651041,12.648349989561346,0
44,45,0.31903021535745657,0.9593840547987263,0.6094256761481989,0.0406561996586321,0.7827354490217036,2.431864904559399,1
45,46,0.916808604294822,0.2793984410704531,0.20510559889405788,0.48302833646119225,0.464108754978642,18.028948867799055,0
46,47,0.6058699554679317,0.5287263235629031,0.686689800072005,0.9241435400127439,0.8037831959395084,13.960038427427712,1
47,48,0.17478657550777366,0.9578543582838674,0.6038087399838511,0.27082141670151527,0.011410273255426207,13.247449660967689,0
48,49,0.42054767946878624,0.46940788675882283,0.306489904287092,0.22773624521384395,0.43822293073459906,4.901856446933298,0
49,50,0.5788135273405165,0.2395708754351319,0.32029909242273036,0.6542024478323195,0.6842165139773505,19.267674842688308,0
50,51,0.3050027525941016,0.3590493765991485,0.5007492049485663,0.47235650046164546,0.31735005811839556,16.43863179892559,0
51,52,0.53759923528138,0.684669848139066,0.33646600030334994,0.22955794944742292,0.3546392637109116,16.234096774542486,0
52,53,0.21042333764553434,0.4181863308914634,0.025560734063265533,0.033635946907096925,0.48974694243240346,2.6135792672541545,1
53,54,0.488174927965239,0.8495552445793902,0.9254019549170728,0.5316775460031327,0.6474333546411871,16.84137071684678,0
54,55,0.5828468053759632,0.728955789302011,0.7239388228093464,0.013494573942104071,0.16525086255150367,1.4836353240088131,0
55,56,0.10214872466200586,0.47311542858545885,0.8811013528418381,0.21858787450221595,0.39507881786504606,22.88784905277117,1
56,57,0.8639698193244654,0.7960048304845037,0.44546023319919414,0.41874362945117494,0.8907241132968019,20.90912555604796,1
57,58,0.150909322075772,0.9151890655037276,0.6071952773453859,0.32454500567332123,0.9735519042817056,7.075164248886441,0
58,59,0.2244102078982796,0.8413812608682524,0.673367865395345,0.3574389860297381,0.9239773909785698,23.315449968111537,0
59,60,0.05319635215621632,0.4360739143620569,0.44838005836335204,0.712602872704787,0.8252682281433354,17.96675524895587,0
60,61,0.9354122264121558,0.7247657234901809,0.5763265935640995,0.3597599986547795,0.978658457167527,15.071731631178817,1
61,62,0.32085535317324687,0.5871944108391405,0.7875717938691521,0.14465007372012706,0.6154268658078976,14.344163582233836,0
62,63,0.615818441894281,0.06757585753493989,0.6989637500774202,0.9922499866730805,0.6037296051702793,14.911835823478015,1
63,64,0.020739875606101132,0.848329136354161,0.3158322286857965,0.6675927224263033,0.864530909480035,0.32760794617619293,0
64,65,0.13158361451706024,0.11292820214133215,0.2688938287553432,0.08009410426234431,0.47716177670362836,6.893964559561264,1
65,66,0.238108345640489,0.3415850351194526,0.2546156289335897,0.41098846404806755,0.8199391944070699,1.7603672277971505,0
66,67,0.3516841641040426,0.4712528299533484,0.9548463656185016,0.7906673540351331,0.8825425613222926,23.502486223385336,1
67,68,0.0010921631763783912,0.6216293050639913,0.010129253036067487,0.5587286555956661,0.7711888530250159,18.22462317385309,0
68,69,0.31037037012456303,0.07261383255001486,0.1022383780458328,0.0024467786068835817,0.5282441928877117,16.4264478296451,1
69,70,0.09457675954894063,0.16386324465453506,0.3158406584951119,0.07777397973137812,0.09826458736075616,1.1724991156072218,1
70,71,0.21254338728837674,0.6487510748326454,0.044966982156692925,0.9401351683682093,0.39739631461133773,19.529467001530325,1
71,72,0.5618653140347044,0.8226146948657187,0.6524811888482861,0.612689910823126,0.516499975821964,23.781851456896316,1
72,73,0.16648244500068454,0.1586293007423344,0.1366364369945059,0.26200481047591984,0.356929229726034,22.438806038391945,1
73,74,0.05725379112169893,0.8537240220771005,0.43673064241805426,0.24978890957615263,0.7396083326569509,19.660552215358333,1
74,75,0.682823162623461,0.4139340203074895,0.9371542878482935,0.2873793599374035,0.17143596079326717,14.64776312707603,0
75,76,0.38587734555386166,0.28787394552294254,0.03208521173725132,0.23599191594903468,0.7133738685245633,0.7785534469676358,0
76,77,0.06300524005624775,0.43294837765480376,0.21110428016918636,0.6365437764918201,0.7903354846385877,15.205637548683804,1
77,78,0.22466642886607546,0.3849358025827787,0.1883012024401286,0.2694674107364369,0.4286328303270025,17.321381233231346,1
78,79,0.7569597258092946,0.22642873034584476,0.23677380760596667,0.25669741070051644,0.2372924664077546,14.06470583088072,0
79,80,0.10090014887232523,0.3444261956782133,0.22981145116492863,0.043203160393176065,0.7599571017757165,1.4106193692138547,0
80,81,0.1396144845376468,0.6985478585621515,0.20313334809167194,0.5850448278022492,0.43638839748561686,23.00250651441928,1
81,82,0.2551429298747353,0.6828510722175303,0.4997859745187435,0.3039132504511062,0.45096019847272195,19.83242835618405,1
